,StateName,LocationName,StoreName,Quarter,Revenue,Profit
1291,California,San Jose,Deckers Food Center,Q4/2014,1194722.4,271130.72000000003
1292,California,San Jose,Deckers Food Center,Q1/2015,997901.8,244276.35
1293,California,San Jose,Deckers Food Center,Q2/2015,1416076.7999999998,352159.76
1294,California,San Jose,Deckers Food Center,Q3/2015,979815.2300000001,264889.83999999997
1295,California,San Jose,Deckers Food Center,Q4/2015,1154291.58,233276.84000000003
1296,California,San Jose,Henderson Mart,Q1/2013,256770.08000000002,61980.729999999996
1297,California,San Jose,Henderson Mart,Q2/2013,258926.63,54117.53999999999
1298,California,San Jose,Henderson Mart,Q3/2013,285768.26,58662.14
1299,California,San Jose,Henderson Mart,Q4/2013,327157.13,77763.0
1300,California,San Jose,Henderson Mart,Q1/2014,266087.72,65570.41
1301,California,San Jose,Henderson Mart,Q2/2014,349482.04,77799.58
1302,California,San Jose,Henderson Mart,Q3/2014,171994.65999999997,50173.530000000006
1303,California,San Jose,Henderson Mart,Q4/2014,743384.98,195013.96999999997
1304,California,San Jose,Henderson Mart,Q1/2015,267589.09,67371.62
1305,California,San Jose,Henderson Mart,Q2/2015,606999.1100000001,150323.92
1306,California,San Jose,Henderson Mart,Q3/2015,380821.58999999997,99006.26999999999
1307,California,San Jose,Henderson Mart,Q4/2015,292667.4,69926.04000000001
1308,California,San Francisco,Pay N Go,Q1/2013,240265.49000000005,66690.29
1309,California,San Francisco,Pay N Go,Q2/2013,285831.18,63988.5
1310,California,San Francisco,Pay N Go,Q3/2013,300661.45,62998.82
1311,California,San Francisco,Pay N Go,Q4/2013,340325.97000000003,83208.48
1312,California,San Francisco,Pay N Go,Q1/2014,155733.91999999998,47822.33
1313,California,San Francisco,Pay N Go,Q2/2014,356712.7,73018.89
1314,California,San Francisco,Pay N Go,Q3/2014,510173.9199999999,118030.44
1315,California,San Francisco,Pay N Go,Q4/2014,343681.36,114570.08
1316,California,San Francisco,Pay N Go,Q1/2015,732579.96,221413.02000000002
1317,California,San Francisco,Pay N Go,Q2/2015,623666.27,149202.24
1318,California,San Francisco,Pay N Go,Q3/2015,252583.95999999996,87696.54000000001
1319,California,San Francisco,Pay N Go,Q4/2015,653280.73,149285.88
1320,California,Los Angeles,Albertsons,Q1/2013,448832.6,111353.84
1321,California,Los Angeles,Albertsons,Q2/2013,283827.14999999997,58973.649999999994
1322,California,Los Angeles,Albertsons,Q3/2013,506564.87,111092.19
1323,California,Los Angeles,Albertsons,Q4/2013,207859.62,65161.090000000004
1324,California,Los Angeles,Albertsons,Q1/2014,202341.24,55239.88999999999
1325,California,Los Angeles,Albertsons,Q2/2014,234493.24,54781.74
1326,California,Los Angeles,Albertsons,Q3/2014,331797.06,84179.66
1327,California,Los Angeles,Albertsons,Q4/2014,837468.97,255764.83
1328,California,Los Angeles,Albertsons,Q1/2015,184844.96000000002,54638.5
1329,California,Los Angeles,Albertsons,Q2/2015,342860.37,84092.70999999999
1330,California,Los Angeles,Albertsons,Q3/2015,899774.88,184860.1
1331,California,Los Angeles,Albertsons,Q4/2015,355226.06000000006,99902.26000000001
1332,California,Los Angeles,Concord Corner Mart,Q1/2013,306663.79000000004,94627.27
1333,California,Los Angeles,Concord Corner Mart,Q2/2013,371640.24,85612.42
1334,California,Los Angeles,Concord Corner Mart,Q3/2013,236117.74,63572.73000000001
1335,California,Los Angeles,Concord Corner Mart,Q4/2013,453372.52,128815.07
1336,California,Los Angeles,Concord Corner Mart,Q1/2014,601863.66,130896.26
1337,California,Los Angeles,Concord Corner Mart,Q2/2014,163030.25,46418.78999999999
1338,California,Los Angeles,Concord Corner Mart,Q3/2014,404722.80000000005,108612.79999999999
1339,California,Los Angeles,Concord Corner Mart,Q4/2014,1033254.1500000001,308110.74
1340,California,Los Angeles,Concord Corner Mart,Q1/2015,461434.9700000001,119820.22
1341,California,Los Angeles,Concord Corner Mart,Q2/2015,391679.87,108159.18
1342,California,Los Angeles,Concord Corner Mart,Q3/2015,497831.13,149650.29
1343,California,Los Angeles,Concord Corner Mart,Q4/2015,837978.77,200593.30000000002
1344,California,Los Angeles,BCS Thrift,Q1/2013,475593.0,121767.14
1345,California,Los Angeles,BCS Thrift,Q2/2013,280832.12,71003.6
1346,California,Los Angeles,BCS Thrift,Q3/2013,397025.83999999997,90839.29999999999
1347,California,Los Angeles,BCS Thrift,Q4/2013,96097.43999999999,28211.429999999997
1348,California,Los Angeles,BCS Thrift,Q1/2014,274434.77,74666.74
1349,California,Los Angeles,BCS Thrift,Q2/2014,595767.0900000001,128998.1
1350,California,Los Angeles,BCS Thrift,Q3/2014,384649.13,94746.43
1351,California,Los Angeles,BCS Thrift,Q4/2014,284503.78,85214.14
1352,California,Los Angeles,BCS Thrift,Q1/2015,393824.3,125611.07999999999
1353,California,Los Angeles,BCS Thrift,Q2/2015,606627.27,148670.78
1354,California,Los Angeles,BCS Thrift,Q3/2015,386233.77,100877.52
1355,California,Los Angeles,BCS Thrift,Q4/2015,331156.81999999995,84012.7
1356,California,Santa Barbara,Super Saver,Q1/2013,658271.8400000001,162945.71
1357,California,Santa Barbara,Super Saver,Q2/2013,265418.30000000005,52258.67
1358,California,Santa Barbara,Super Saver,Q3/2013,106333.09,27792.390000000003
1359,California,Santa Barbara,Super Saver,Q4/2013,412360.66000000003,110126.98
1360,California,Santa Barbara,Super Saver,Q1/2014,199205.32,42446.96
1361,California,Santa Barbara,Super Saver,Q2/2014,369215.63,75829.06
1362,California,Santa Barbara,Super Saver,Q3/2014,274451.36,64178.77
1363,California,Santa Barbara,Super Saver,Q4/2014,155938.81,44485.79
1364,California,Santa Barbara,Super Saver,Q1/2015,252989.89,73397.84
1365,California,Santa Barbara,Super Saver,Q2/2015,342756.16000000003,100620.15
1366,California,Santa Barbara,Super Saver,Q3/2015,782080.51,134937.22999999998
1367,California,Santa Barbara,Super Saver,Q4/2015,461178.69999999995,120915.48000000001
1368,California,Santa Barbara,Jumbo Foods,Q1/2013,236472.83000000002,59145.55
1369,California,Santa Barbara,Jumbo Foods,Q2/2013,170752.99,36194.64
1370,California,Santa Barbara,Jumbo Foods,Q3/2013,309952.51,76028.15
1371,California,Santa Barbara,Jumbo Foods,Q4/2013,304370.15,80932.43
1372,California,Santa Barbara,Jumbo Foods,Q1/2014,117828.38,28199.05
1373,California,Santa Barbara,Jumbo Foods,Q2/2014,49427.51,15161.35
1374,California,Santa Barbara,Jumbo Foods,Q3/2014,192537.84999999998,41523.03
1375,California,Santa Barbara,Jumbo Foods,Q4/2014,435808.72,117398.93
1376,California,Santa Barbara,Jumbo Foods,Q1/2015,571241.9299999999,130153.0
1377,California,Santa Barbara,Jumbo Foods,Q2/2015,304331.18,70518.59
1378,California,Santa Barbara,Jumbo Foods,Q3/2015,1124081.3,252148.22999999998
1379,California,Santa Barbara,Jumbo Foods,Q4/2015,333505.92000000004,77065.54999999999
1380,California,Santa Barbara,Cumberland Supermart,Q1/2013,317826.14,77244.79999999999
1381,California,Santa Barbara,Cumberland Supermart,Q2/2013,423814.66,94833.21
1382,California,Santa Barbara,Cumberland Supermart,Q3/2013,128102.43,35621.950000000004
1383,California,Santa Barbara,Cumberland Supermart,Q4/2013,206762.05,54496.69
1384,California,Santa Barbara,Cumberland Supermart,Q1/2014,791355.44,166188.86
1385,California,Santa Barbara,Cumberland Supermart,Q2/2014,101751.77,25953.949999999997
1386,California,Santa Barbara,Cumberland Supermart,Q3/2014,151763.93,38724.549999999996
1387,California,Santa Barbara,Cumberland Supermart,Q4/2014,597653.2800000001,162268.1
1388,California,Santa Barbara,Cumberland Supermart,Q1/2015,467116.43,118828.15000000002
1389,California,Santa Barbara,Cumberland Supermart,Q2/2015,173633.25,50669.34
1390,California,Santa Barbara,Cumberland Supermart,Q3/2015,285935.70999999996,68589.11
1391,California,Santa Barbara,Cumberland Supermart,Q4/2015,175668.64,37978.299999999996
1392,California,San Diego,John Brooks Foods,Q1/2013,602899.09,116315.04000000001
1393,California,San Diego,John Brooks Foods,Q2/2013,207530.88999999998,46904.81
1394,California,San Diego,John Brooks Foods,Q3/2013,315254.68,74530.15000000001
1395,California,San Diego,John Brooks Foods,Q4/2013,396899.57,91673.97
1396,California,San Diego,John Brooks Foods,Q1/2014,365494.12,73259.98
1397,California,San Diego,John Brooks Foods,Q2/2014,613307.64,128525.11
1398,California,San Diego,John Brooks Foods,Q3/2014,1360777.35,311083.23
1399,California,San Diego,John Brooks Foods,Q4/2014,615264.68,155009.84
1400,California,San Diego,John Brooks Foods,Q1/2015,797402.55,213069.88999999998
1401,California,San Diego,John Brooks Foods,Q2/2015,827244.75,251296.90999999997
1402,California,San Diego,John Brooks Foods,Q3/2015,512446.79,127223.3
1403,California,San Diego,John Brooks Foods,Q4/2015,629072.1599999999,136881.41999999998
1404,California,Santa Barbara,Rays Super Foods,Q1/2013,252141.88999999998,60359.06
1405,California,Santa Barbara,Rays Super Foods,Q2/2013,356218.19,63931.3
1406,California,Santa Barbara,Rays Super Foods,Q3/2013,231588.28000000003,61100.990000000005
1407,California,Santa Barbara,Rays Super Foods,Q4/2013,727738.39,140390.99
1408,California,Santa Barbara,Rays Super Foods,Q1/2014,311916.93,74809.09
1409,California,Santa Barbara,Rays Super Foods,Q2/2014,341329.87999999995,73089.56000000001
1410,California,Santa Barbara,Rays Super Foods,Q3/2014,401620.45,95734.93
1411,California,Santa Barbara,Rays Super Foods,Q4/2014,541390.97,138065.37
1412,California,Santa Barbara,Rays Super Foods,Q1/2015,391396.67000000004,97387.45999999999
1413,California,Santa Barbara,Rays Super Foods,Q2/2015,260097.83000000002,68119.18999999999
1414,California,Santa Barbara,Rays Super Foods,Q3/2015,498115.22,122526.52000000002
1415,California,Santa Barbara,Rays Super Foods,Q4/2015,487772.42,119872.24
1416,California,Santa Barbara,Arrowhead Corner Store,Q1/2013,538828.53,153132.6
1417,California,Santa Barbara,Arrowhead Corner Store,Q2/2013,929719.6799999999,174480.96
1418,California,Santa Barbara,Arrowhead Corner Store,Q3/2013,429786.13,108599.75
1419,California,Santa Barbara,Arrowhead Corner Store,Q4/2013,598039.94,151604.51
1420,California,Santa Barbara,Arrowhead Corner Store,Q1/2014,836627.28,177601.74
1421,California,Santa Barbara,Arrowhead Corner Store,Q2/2014,499618.6599999999,99324.31999999999
1422,California,Santa Barbara,Arrowhead Corner Store,Q3/2014,955410.2900000002,230663.35000000003
1423,California,Santa Barbara,Arrowhead Corner Store,Q4/2014,755520.31,179094.42
1424,California,Santa Barbara,Arrowhead Corner Store,Q1/2015,566057.9299999999,141279.03999999998
1425,California,Santa Barbara,Arrowhead Corner Store,Q2/2015,626726.95,148325.07
1426,California,Santa Barbara,Arrowhead Corner Store,Q3/2015,964223.9099999999,212199.93
1427,California,Santa Barbara,Arrowhead Corner Store,Q4/2015,755589.1499999999,202036.22
1428,California,Santa Barbara,Baileys & Burke,Q1/2013,475153.10000000003,136036.81
1429,California,Santa Barbara,Baileys & Burke,Q2/2013,351584.23,81025.67
1430,California,Santa Barbara,Baileys & Burke,Q3/2013,238179.25,55983.31
1431,California,Santa Barbara,Baileys & Burke,Q4/2013,742682.39,138814.32
1432,California,Santa Barbara,Baileys & Burke,Q1/2014,679757.53,176890.0
1433,California,Santa Barbara,Baileys & Burke,Q2/2014,365399.04,76678.43
1434,California,Santa Barbara,Baileys & Burke,Q3/2014,407022.58999999997,99969.43000000001
1435,California,Santa Barbara,Baileys & Burke,Q4/2014,232733.67,60038.52
1436,California,Santa Barbara,Baileys & Burke,Q1/2015,143979.26,40953.47
1437,California,Santa Barbara,Baileys & Burke,Q2/2015,262679.06,62362.78999999999
1438,California,Santa Barbara,Baileys & Burke,Q3/2015,432148.43999999994,101749.93
1439,California,Santa Barbara,Baileys & Burke,Q4/2015,353788.02999999997,81724.24
1440,California,San Diego,Kuane Food Town,Q1/2013,350764.58,74694.53
1441,California,San Diego,Kuane Food Town,Q2/2013,248913.94000000003,62369.8
1442,California,San Diego,Kuane Food Town,Q3/2013,230907.71,49253.369999999995
1443,California,San Diego,Kuane Food Town,Q4/2013,349520.24,91163.94
1444,California,San Diego,Kuane Food Town,Q1/2014,70281.37,16920.690000000002
1445,California,San Diego,Kuane Food Town,Q2/2014,435368.18,99750.51000000001
1446,California,San Diego,Kuane Food Town,Q3/2014,402293.23999999993,95599.71
1447,California,San Diego,Kuane Food Town,Q4/2014,832758.41,207284.84999999998
1448,California,San Diego,Kuane Food Town,Q1/2015,478177.33,97293.36
1449,California,San Diego,Kuane Food Town,Q2/2015,346874.9,87824.05
1450,California,San Diego,Kuane Food Town,Q3/2015,990515.9600000001,212583.12
1451,California,San Diego,Kuane Food Town,Q4/2015,359518.18,94149.17
1452,California,Santa Barbara,Haverhill Market,Q1/2013,374364.01,94387.05
1453,California,Santa Barbara,Haverhill Market,Q2/2013,330758.53,84975.51
1454,California,Santa Barbara,Haverhill Market,Q3/2013,1139488.3599999999,233238.25
1455,California,Santa Barbara,Haverhill Market,Q4/2013,230974.75,62315.67
1456,California,Santa Barbara,Haverhill Market,Q1/2014,953952.1499999999,213126.76
1457,California,Santa Barbara,Haverhill Market,Q2/2014,609375.6900000001,121403.16
1458,California,Santa Barbara,Haverhill Market,Q3/2014,1280376.32,231057.37
1459,California,Santa Barbara,Haverhill Market,Q4/2014,315897.36,99266.24
1460,California,Santa Barbara,Haverhill Market,Q1/2015,506251.22,135299.11
1461,California,Santa Barbara,Haverhill Market,Q2/2015,720341.3599999999,166451.11
1462,California,Santa Barbara,Haverhill Market,Q3/2015,523786.95000000007,116816.35
1463,California,Santa Barbara,Haverhill Market,Q4/2015,741104.48,155113.68
1464,California,San Francisco,Rilwala Foods Inc,Q1/2013,474877.89999999997,104825.38
1465,California,San Francisco,Rilwala Foods Inc,Q2/2013,579186.99,139301.25
1466,California,San Francisco,Rilwala Foods Inc,Q3/2013,224691.41999999998,49705.6
1467,California,San Francisco,Rilwala Foods Inc,Q4/2013,600616.35,143312.09999999998
1468,California,San Francisco,Rilwala Foods Inc,Q1/2014,373106.95999999996,86320.69
1469,California,San Francisco,Rilwala Foods Inc,Q2/2014,295761.89,88229.92000000001
1470,California,San Francisco,Rilwala Foods Inc,Q3/2014,429044.73,97766.98
1471,California,San Francisco,Rilwala Foods Inc,Q4/2014,383356.10000000003,102774.56
1472,California,San Francisco,Rilwala Foods Inc,Q1/2015,929785.58,240894.29
1473,California,San Francisco,Rilwala Foods Inc,Q2/2015,351489.49,92872.78
1474,California,San Francisco,Rilwala Foods Inc,Q3/2015,534688.7,130173.70000000001
1475,California,San Francisco,Rilwala Foods Inc,Q4/2015,541979.09,119998.59
1476,California,Santa Barbara,Super Foods,Q1/2013,189361.03,62610.82
1477,California,Santa Barbara,Super Foods,Q2/2013,620616.48,140836.7
1478,California,Santa Barbara,Super Foods,Q3/2013,334556.55000000005,77990.47
1479,California,Santa Barbara,Super Foods,Q4/2013,139595.38,34397.71
1480,California,Santa Barbara,Super Foods,Q1/2014,317377.43,84625.55
1481,California,Santa Barbara,Super Foods,Q2/2014,628129.23,132015.98
1482,California,Santa Barbara,Super Foods,Q3/2014,410236.62,90519.91
1483,California,Santa Barbara,Super Foods,Q4/2014,579074.12,137059.64
1484,California,Santa Barbara,Super Foods,Q1/2015,811729.33,214014.75
1485,California,Santa Barbara,Super Foods,Q2/2015,593519.55,164340.89
1486,California,Santa Barbara,Super Foods,Q3/2015,258801.81,77641.49
1487,California,Santa Barbara,Super Foods,Q4/2015,815317.17,177737.46000000002
1488,California,Santa Barbara,Richmond Night Market,Q1/2013,283604.77,59704.67999999999
1489,California,Santa Barbara,Richmond Night Market,Q2/2013,310909.78,72406.01
1490,California,Santa Barbara,Richmond Night Market,Q3/2013,226844.64,52455.729999999996
1491,California,Santa Barbara,Richmond Night Market,Q4/2013,493755.85,117768.74
1492,California,Santa Barbara,Richmond Night Market,Q1/2014,60205.2,20973.600000000002
1493,California,Santa Barbara,Richmond Night Market,Q2/2014,368569.89,82934.67
1494,California,Santa Barbara,Richmond Night Market,Q3/2014,330401.06,79131.86
1495,California,Santa Barbara,Richmond Night Market,Q4/2014,504502.6,115095.19
1496,California,Santa Barbara,Richmond Night Market,Q1/2015,647094.51,143979.18
1497,California,Santa Barbara,Richmond Night Market,Q2/2015,528014.59,137670.18
1498,California,Santa Barbara,Richmond Night Market,Q3/2015,375347.64,105843.9
1499,California,Santa Barbara,Richmond Night Market,Q4/2015,412722.31,98203.62
1500,California,Santa Barbara,Marco Express,Q1/2013,851285.15,193985.08
1501,California,Santa Barbara,Marco Express,Q2/2013,695917.16,133408.0
1502,California,Santa Barbara,Marco Express,Q3/2013,243545.74,50196.39
1503,California,Santa Barbara,Marco Express,Q4/2013,292973.66000000003,83680.85
1504,California,Santa Barbara,Marco Express,Q1/2014,328069.69,77398.48000000001
1505,California,Santa Barbara,Marco Express,Q2/2014,44505.59,12722.939999999999
1506,California,Santa Barbara,Marco Express,Q3/2014,312845.61,80068.1
1507,California,Santa Barbara,Marco Express,Q4/2014,498205.49999999994,130176.52000000002
1508,California,Santa Barbara,Marco Express,Q1/2015,686464.01,186552.83000000002
1509,California,Santa Barbara,Marco Express,Q2/2015,477277.99,128307.76000000001
1510,California,Santa Barbara,Marco Express,Q3/2015,461865.29,113290.69
1511,California,Santa Barbara,Marco Express,Q4/2015,806803.43,169547.38
1512,California,San Francisco,Five Star Mart,Q1/2013,194105.24000000002,47831.04000000001
1513,California,San Francisco,Five Star Mart,Q2/2013,267312.14,60833.99
1514,California,San Francisco,Five Star Mart,Q3/2013,324491.04000000004,77907.1
1515,California,San Francisco,Five Star Mart,Q4/2013,198151.37000000002,54696.219999999994
1516,California,San Francisco,Five Star Mart,Q1/2014,224927.61,40515.22
1517,California,San Francisco,Five Star Mart,Q2/2014,462060.16,92213.54999999999
1518,California,San Francisco,Five Star Mart,Q3/2014,351352.58999999997,78389.25
1519,California,San Francisco,Five Star Mart,Q4/2014,497167.89999999997,124548.52
1520,California,San Francisco,Five Star Mart,Q1/2015,248042.36,60447.350000000006
1521,California,San Francisco,Five Star Mart,Q2/2015,471994.77999999997,116250.35
1522,California,San Francisco,Five Star Mart,Q3/2015,205114.98,55930.64
1523,California,San Francisco,Five Star Mart,Q4/2015,112312.64000000001,35265.8
1524,California,Santa Barbara,Shoreline Corner Mart,Q1/2013,319979.66000000003,84328.16
1525,California,Santa Barbara,Shoreline Corner Mart,Q2/2013,891799.91,203557.09
1526,California,Santa Barbara,Shoreline Corner Mart,Q3/2013,73522.02,20238.439999999995
1527,California,Santa Barbara,Shoreline Corner Mart,Q4/2013,86151.88,18648.61
1528,California,Santa Barbara,Shoreline Corner Mart,Q1/2014,0.0,0.0
1529,California,Santa Barbara,Shoreline Corner Mart,Q2/2014,0.0,0.0
1530,California,Santa Barbara,Shoreline Corner Mart,Q3/2014,0.0,0.0
1531,California,Santa Barbara,Shoreline Corner Mart,Q4/2014,199911.93,54004.75
1532,California,Santa Barbara,Shoreline Corner Mart,Q1/2015,252972.43000000002,76010.39
1533,California,Santa Barbara,Shoreline Corner Mart,Q2/2015,347150.19999999995,81026.57
1534,California,Santa Barbara,Shoreline Corner Mart,Q3/2015,366828.33999999997,100822.12
1535,California,Santa Barbara,Shoreline Corner Mart,Q4/2015,406854.07,97219.66
1536,California,San Francisco,Mesa Mart,Q1/2013,516739.98,117128.22
1537,California,San Francisco,Mesa Mart,Q2/2013,237034.04000000004,43803.21000000001
1538,California,San Francisco,Mesa Mart,Q3/2013,308923.83999999997,74144.89
1539,California,San Francisco,Mesa Mart,Q4/2013,400652.08999999997,113533.36
1540,California,San Francisco,Mesa Mart,Q1/2014,719802.1699999999,141384.73
1541,California,San Francisco,Mesa Mart,Q2/2014,282108.97,63015.96
1542,California,San Francisco,Mesa Mart,Q3/2014,643210.19,173929.3
1543,California,San Francisco,Mesa Mart,Q4/2014,405522.13,113962.73000000001
1544,California,San Francisco,Mesa Mart,Q1/2015,950759.78,212479.11
1545,California,San Francisco,Mesa Mart,Q2/2015,253105.49,72303.95
1546,California,San Francisco,Mesa Mart,Q3/2015,663401.6799999999,131403.79
1547,California,San Francisco,Mesa Mart,Q4/2015,855096.7899999999,180548.71
1548,California,Santa Barbara,Kraus Foods,Q1/2013,180827.24000000002,54796.17999999999
1549,California,Santa Barbara,Kraus Foods,Q2/2013,691835.4600000001,145276.82
1550,California,Santa Barbara,Kraus Foods,Q3/2013,323107.05,70204.25
1551,California,Santa Barbara,Kraus Foods,Q4/2013,200577.40999999997,52335.57
1552,California,Santa Barbara,Kraus Foods,Q1/2014,753605.28,172073.31
1553,California,Santa Barbara,Kraus Foods,Q2/2014,356733.83999999997,81474.69
1554,California,Santa Barbara,Kraus Foods,Q3/2014,501279.24,123138.29999999999
1555,California,Santa Barbara,Kraus Foods,Q4/2014,738194.69,162069.64
1556,California,Santa Barbara,Kraus Foods,Q1/2015,451555.91,112308.01000000001
1557,California,Santa Barbara,Kraus Foods,Q2/2015,574115.73,139138.59
1558,California,Santa Barbara,Kraus Foods,Q3/2015,178173.53000000003,59084.259999999995
1559,California,Santa Barbara,Kraus Foods,Q4/2015,483917.6,131707.03
1560,California,Santa Barbara,Kullens,Q1/2013,571114.68,124425.99
1561,California,Santa Barbara,Kullens,Q2/2013,187355.01,45903.04
1562,California,Santa Barbara,Kullens,Q3/2013,493176.55000000005,113478.29
1563,California,Santa Barbara,Kullens,Q4/2013,291640.4,79719.47
1564,California,Santa Barbara,Kullens,Q1/2014,167896.16999999998,37903.8
1565,California,Santa Barbara,Kullens,Q2/2014,298642.38999999996,64356.51
1566,California,Santa Barbara,Kullens,Q3/2014,676318.63,145036.51
1567,California,Santa Barbara,Kullens,Q4/2014,479816.93000000005,141029.89
1568,California,Santa Barbara,Kullens,Q1/2015,1050962.45,194255.71999999997
1569,California,Santa Barbara,Kullens,Q2/2015,582923.0700000001,177418.22
1570,California,Santa Barbara,Kullens,Q3/2015,507716.5500000001,136937.45
1571,California,Santa Barbara,Kullens,Q4/2015,348397.25999999995,89201.15000000001
1572,California,San Diego,Bloomingfoods Market,Q1/2013,386835.62,84313.54999999999
1573,California,San Diego,Bloomingfoods Market,Q2/2013,259725.09,65509.59
1574,California,San Diego,Bloomingfoods Market,Q3/2013,609959.8,115337.19
1575,California,San Diego,Bloomingfoods Market,Q4/2013,83935.5,28189.18
1576,California,San Diego,Bloomingfoods Market,Q1/2014,0.0,0.0
1577,California,San Diego,Bloomingfoods Market,Q2/2014,0.0,0.0
1578,California,San Diego,Bloomingfoods Market,Q3/2014,0.0,0.0
1579,California,San Diego,Bloomingfoods Market,Q4/2014,165326.83000000002,50050.42999999999
1580,California,San Diego,Bloomingfoods Market,Q1/2015,421018.76,101687.75
1581,California,San Diego,Bloomingfoods Market,Q2/2015,283857.14,75792.93
1582,California,San Diego,Bloomingfoods Market,Q3/2015,258740.96000000002,61592.009999999995
1583,California,San Diego,Bloomingfoods Market,Q4/2015,132764.12,37237.92
1584,California,San Diego,Premium Foods,Q1/2013,437057.62000000005,92038.67
1585,California,San Diego,Premium Foods,Q2/2013,222375.03,48861.259999999995
1586,California,San Diego,Premium Foods,Q3/2013,170953.05,42954.1
1587,California,San Diego,Premium Foods,Q4/2013,191028.74,47087.759999999995
1588,California,San Diego,Premium Foods,Q1/2014,244719.55,63163.06
1589,California,San Diego,Premium Foods,Q2/2014,294846.72,53364.86
1590,California,San Diego,Premium Foods,Q3/2014,335698.0,76659.88
1591,California,San Diego,Premium Foods,Q4/2014,925861.5700000001,240049.78999999998
1592,California,San Diego,Premium Foods,Q1/2015,190073.69,48909.270000000004
1593,California,San Diego,Premium Foods,Q2/2015,368398.76,85187.77
1594,California,San Diego,Premium Foods,Q3/2015,485639.98,125458.52
1595,California,San Diego,Premium Foods,Q4/2015,426789.0,99956.38999999998
1596,California,Santa Barbara,Piquette Mini-Mart,Q1/2013,320123.06,82786.63
1597,California,Santa Barbara,Piquette Mini-Mart,Q2/2013,417093.49000000005,79670.23000000001
1598,California,Santa Barbara,Piquette Mini-Mart,Q3/2013,279256.18000000005,55751.409999999996
1599,California,Santa Barbara,Piquette Mini-Mart,Q4/2013,178146.99,40341.64
1600,California,Santa Barbara,Piquette Mini-Mart,Q1/2014,0.0,0.0
1601,California,Santa Barbara,Piquette Mini-Mart,Q2/2014,0.0,0.0
1602,California,Santa Barbara,Piquette Mini-Mart,Q3/2014,0.0,0.0
1603,California,Santa Barbara,Piquette Mini-Mart,Q4/2014,212923.86,50631.81
1604,California,Santa Barbara,Piquette Mini-Mart,Q1/2015,462335.6,108139.47
1605,California,Santa Barbara,Piquette Mini-Mart,Q2/2015,263602.8,61022.95
1606,California,Santa Barbara,Piquette Mini-Mart,Q3/2015,348669.98,94922.04000000001
1607,California,Santa Barbara,Piquette Mini-Mart,Q4/2015,73551.24999999999,22460.98
1608,California,Santa Barbara,Family Foods Mart,Q1/2013,437924.42000000004,120720.59
1609,California,Santa Barbara,Family Foods Mart,Q2/2013,426547.51,117843.22
1610,California,Santa Barbara,Family Foods Mart,Q3/2013,460739.55000000005,107345.88
1611,California,Santa Barbara,Family Foods Mart,Q4/2013,559698.84,169389.03
1612,California,Santa Barbara,Family Foods Mart,Q1/2014,781601.02,184595.41999999998
1613,California,Santa Barbara,Family Foods Mart,Q2/2014,1135861.66,233818.14
1614,California,Santa Barbara,Family Foods Mart,Q3/2014,1432699.12,344545.08
1615,California,Santa Barbara,Family Foods Mart,Q4/2014,1194722.4,299502.2
1616,California,Santa Barbara,Family Foods Mart,Q1/2015,997901.8,240747.49
1617,California,Santa Barbara,Family Foods Mart,Q2/2015,1416076.7999999998,387412.2
1618,California,Santa Barbara,Family Foods Mart,Q3/2015,979815.2300000001,264170.76
1619,California,Santa Barbara,Family Foods Mart,Q4/2015,1154291.58,254998.52000000002
1620,California,Santa Barbara,IDA,Q1/2013,256770.08000000002,67927.41
1621,California,Santa Barbara,IDA,Q2/2013,258926.63,56541.29
1622,California,Santa Barbara,IDA,Q3/2013,285768.26,66331.56
1623,California,Santa Barbara,IDA,Q4/2013,327157.13,82933.71
1624,California,Santa Barbara,IDA,Q1/2014,266087.72,73515.79000000001
1625,California,Santa Barbara,IDA,Q2/2014,349482.04,74072.12
1626,California,Santa Barbara,IDA,Q3/2014,171994.65999999997,51892.44
1627,California,Santa Barbara,IDA,Q4/2014,743384.98,197825.95
1628,California,Santa Barbara,IDA,Q1/2015,267589.09,65569.7
1629,California,Santa Barbara,IDA,Q2/2015,606999.1100000001,155714.5
1630,California,Santa Barbara,IDA,Q3/2015,380821.58999999997,95641.66
1631,California,Santa Barbara,IDA,Q4/2015,292667.4,66654.62
1632,California,San Francisco,Norrenberns Depot,Q1/2013,240265.49000000005,72497.34
1633,California,San Francisco,Norrenberns Depot,Q2/2013,285831.18,69602.64
1634,California,San Francisco,Norrenberns Depot,Q3/2013,300661.45,67195.51000000001
1635,California,San Francisco,Norrenberns Depot,Q4/2013,340325.97000000003,91528.70999999999
1636,California,San Francisco,Norrenberns Depot,Q1/2014,155733.91999999998,47600.51
1637,California,San Francisco,Norrenberns Depot,Q2/2014,356712.7,81744.08
1638,California,San Francisco,Norrenberns Depot,Q3/2014,510173.9199999999,122350.34
1639,California,San Francisco,Norrenberns Depot,Q4/2014,343681.36,133840.99
1640,California,San Francisco,Norrenberns Depot,Q1/2015,732579.96,202860.33
1641,California,San Francisco,Norrenberns Depot,Q2/2015,623666.27,163248.78
1642,California,San Francisco,Norrenberns Depot,Q3/2015,252583.95999999996,89486.91
1643,California,San Francisco,Norrenberns Depot,Q4/2015,653280.73,144911.41999999998
1644,California,Santa Barbara,Harvestime Foods,Q1/2013,448832.6,113857.14000000001
1645,California,Santa Barbara,Harvestime Foods,Q2/2013,283827.14999999997,57351.479999999996
